Customer_ID,Customer_Name,Customer_Location,Customer_Segment,Customer_Age,Customer_Gender,Customer_Acquisition_Date,Customer_Feedback
399,Customer_399,Delhi,Premium,44,Other,2021-02-02,3.2
400,Customer_400,Hyderabad,Regular,48,Male,2021-02-03,2.53
401,Customer_401,Chennai,Premium,45,Male,2021-02-04,2.35
402,Customer_402,Mumbai,First-time buyer,45,Female,2021-02-05,3.12
403,Customer_403,Hyderabad,First-time buyer,32,Other,2021-02-06,3.29
404,Customer_404,Chennai,Regular,57,Female,2021-02-07,3.84
405,Customer_405,Chennai,First-time buyer,67,Other,2021-02-08,2.87
406,Customer_406,Hyderabad,First-time buyer,23,Male,2021-02-09,3.61
407,Customer_407,Hyderabad,First-time buyer,23,Other,2021-02-10,1.23
408,Customer_408,Chennai,First-time buyer,19,Female,2021-02-11,3.42
409,Customer_409,Bangalore,First-time buyer,48,Male,2021-02-12,4.91
410,Customer_410,Mumbai,Regular,33,Male,2021-02-13,4.58
411,Customer_411,Mumbai,Premium,50,Male,2021-02-14,2.06
412,Customer_412,Mumbai,Premium,30,Female,2021-02-15,1.85
413,Customer_413,Delhi,First-time buyer,23,Female,2021-02-16,4.83
414,Customer_414,Chennai,Premium,54,Male,2021-02-17,3.03
415,Customer_415,Hyderabad,Premium,65,Other,2021-02-18,4.56
416,Customer_416,Mumbai,First-time buyer,29,Female,2021-02-19,4.07
417,Customer_417,Chennai,Regular,55,Other,2021-02-20,4.02
418,Customer_418,Chennai,Premium,23,Other,2021-02-21,4.29
419,Customer_419,Bangalore,Regular,41,Other,2021-02-22,1.77
420,Customer_420,Bangalore,Premium,31,Female,2021-02-23,4.89
421,Customer_421,Chennai,First-time buyer,31,Male,2021-02-24,2.73
422,Customer_422,Mumbai,Premium,54,Other,2021-02-25,2.28
423,Customer_423,Bangalore,Premium,45,Female,2021-02-26,3.11
424,Customer_424,Hyderabad,Regular,18,Other,2021-02-27,1.87
425,Customer_425,Delhi,Regular,61,Female,2021-02-28,4.8
426,Customer_426,Delhi,Regular,26,Male,2021-03-01,2.08
427,Customer_427,Chennai,First-time buyer,54,Female,2021-03-02,4.37
428,Customer_428,Delhi,First-time buyer,37,Male,2021-03-03,1.04
429,Customer_429,Chennai,Regular,43,Male,2021-03-04,1.31
430,Customer_430,Hyderabad,First-time buyer,47,Other,2021-03-05,3.83
431,Customer_431,Mumbai,Premium,63,Male,2021-03-06,4.19
432,Customer_432,Mumbai,Regular,18,Male,2021-03-07,2.69
433,Customer_433,Mumbai,Regular,63,Female,2021-03-08,1.91
434,Customer_434,Delhi,Regular,61,Male,2021-03-09,3.63
435,Customer_435,Mumbai,Premium,37,Other,2021-03-10,3.08
436,Customer_436,Mumbai,First-time buyer,42,Other,2021-03-11,2.56
437,Customer_437,Hyderabad,Premium,18,Male,2021-03-12,2.58
438,Customer_438,Bangalore,First-time buyer,51,Female,2021-03-13,2.88
439,Customer_439,Mumbai,First-time buyer,65,Female,2021-03-14,4.76
440,Customer_440,Delhi,First-time buyer,34,Female,2021-03-15,2.02
441,Customer_441,Delhi,Premium,54,Other,2021-03-16,1.22
442,Customer_442,Mumbai,Regular,69,Male,2021-03-17,2.07
443,Customer_443,Mumbai,First-time buyer,27,Other,2021-03-18,2.98
444,Customer_444,Chennai,Premium,53,Other,2021-03-19,2.68
445,Customer_445,Chennai,Regular,64,Other,2021-03-20,2.19
446,Customer_446,Hyderabad,Regular,44,Male,2021-03-21,1.43
447,Customer_447,Delhi,Premium,52,Other,2021-03-22,1.77
448,Customer_448,Mumbai,Regular,21,Female,2021-03-23,3.74
449,Customer_449,Mumbai,Regular,68,Female,2021-03-24,4.05
450,Customer_450,Chennai,First-time buyer,19,Male,2021-03-25,3.72
451,Customer_451,Bangalore,First-time buyer,26,Other,2021-03-26,4.25
452,Customer_452,Hyderabad,First-time buyer,67,Other,2021-03-27,3.41
453,Customer_453,Bangalore,First-time buyer,51,Male,2021-03-28,1.01
454,Customer_454,Mumbai,Regular,56,Male,2021-03-29,3.8
455,Customer_455,Hyderabad,Regular,38,Male,2021-03-30,1.34
456,Customer_456,Mumbai,Premium,65,Male,2021-03-31,2.0
457,Customer_457,Chennai,Premium,28,Male,2021-04-01,3.02
458,Customer_458,Hyderabad,Regular,18,Other,2021-04-02,3.45
459,Customer_459,Delhi,Regular,58,Male,2021-04-03,1.23
460,Customer_460,Chennai,First-time buyer,42,Male,2021-04-04,4.76
461,Customer_461,Hyderabad,Regular,55,Other,2021-04-05,2.97
462,Customer_462,Hyderabad,First-time buyer,28,Male,2021-04-06,1.75
463,Customer_463,Hyderabad,Regular,67,Male,2021-04-07,4.7
464,Customer_464,Mumbai,Premium,57,Female,2021-04-08,4.12
465,Customer_465,Bangalore,Regular,59,Other,2021-04-09,3.93
466,Customer_466,Mumbai,Premium,27,Other,2021-04-10,4.82
467,Customer_467,Hyderabad,Regular,69,Female,2021-04-11,2.27
468,Customer_468,Mumbai,Regular,32,Female,2021-04-12,3.56
469,Customer_469,Bangalore,First-time buyer,33,Other,2021-04-13,1.86
470,Customer_470,Delhi,Premium,33,Male,2021-04-14,2.63
471,Customer_471,Mumbai,Regular,61,Male,2021-04-15,1.05
472,Customer_472,Bangalore,Premium,63,Male,2021-04-16,1.25
473,Customer_473,Mumbai,First-time buyer,46,Male,2021-04-17,1.16
474,Customer_474,Hyderabad,First-time buyer,28,Female,2021-04-18,3.42
475,Customer_475,Bangalore,First-time buyer,56,Other,2021-04-19,1.66
476,Customer_476,Mumbai,Premium,52,Female,2021-04-20,3.99
477,Customer_477,Mumbai,Premium,46,Male,2021-04-21,4.94
478,Customer_478,Delhi,First-time buyer,27,Female,2021-04-22,4.64
479,Customer_479,Delhi,Regular,61,Other,2021-04-23,2.19
480,Customer_480,Mumbai,Regular,27,Other,2021-04-24,2.0
481,Customer_481,Hyderabad,Regular,37,Other,2021-04-25,1.25
482,Customer_482,Hyderabad,First-time buyer,24,Other,2021-04-26,4.65
483,Customer_483,Bangalore,Regular,48,Male,2021-04-27,3.65
484,Customer_484,Mumbai,First-time buyer,41,Female,2021-04-28,3.96
485,Customer_485,Hyderabad,First-time buyer,41,Female,2021-04-29,4.71
486,Customer_486,Hyderabad,Premium,64,Female,2021-04-30,1.82
487,Customer_487,Bangalore,First-time buyer,53,Female,2021-05-01,1.8
488,Customer_488,Hyderabad,Regular,58,Male,2021-05-02,2.09
489,Customer_489,Bangalore,Regular,69,Male,2021-05-03,3.08
490,Customer_490,Bangalore,Regular,54,Male,2021-05-04,4.52
491,Customer_491,Chennai,Regular,53,Female,2021-05-05,2.53
492,Customer_492,Mumbai,Regular,57,Other,2021-05-06,2.54
493,Customer_493,Chennai,First-time buyer,32,Other,2021-05-07,3.63
494,Customer_494,Mumbai,First-time buyer,48,Female,2021-05-08,3.92
495,Customer_495,Mumbai,Premium,52,Male,2021-05-09,1.56
496,Customer_496,Bangalore,Regular,54,Other,2021-05-10,3.0
497,Customer_497,Bangalore,Regular,51,Other,2021-05-11,4.19
498,Customer_498,Hyderabad,Regular,43,Other,2021-05-12,4.63
499,Customer_499,Bangalore,First-time buyer,21,Male,2021-05-13,3.51
500,Customer_500,Delhi,Premium,44,Female,2021-05-14,1.86
501,Customer_501,Mumbai,Premium,55,Other,2021-05-15,2.82
502,Customer_502,Hyderabad,Regular,40,Other,2021-05-16,1.63
503,Customer_503,Delhi,First-time buyer,63,Other,2021-05-17,3.3
504,Customer_504,Delhi,Regular,65,Male,2021-05-18,2.9
505,Customer_505,Mumbai,First-time buyer,47,Other,2021-05-19,2.53
506,Customer_506,Chennai,First-time buyer,35,Male,2021-05-20,3.34
507,Customer_507,Hyderabad,First-time buyer,46,Other,2021-05-21,2.64
508,Customer_508,Hyderabad,Regular,66,Other,2021-05-22,2.36
509,Customer_509,Bangalore,Premium,68,Female,2021-05-23,4.26
510,Customer_510,Bangalore,Regular,64,Female,2021-05-24,4.72
511,Customer_511,Delhi,Premium,41,Other,2021-05-25,2.29
512,Customer_512,Hyderabad,Premium,30,Male,2021-05-26,2.77
513,Customer_513,Chennai,Premium,62,Male,2021-05-27,1.45
514,Customer_514,Hyderabad,First-time buyer,60,Other,2021-05-28,4.24
515,Customer_515,Bangalore,Regular,55,Male,2021-05-29,3.47
516,Customer_516,Mumbai,Premium,25,Male,2021-05-30,1.97
517,Customer_517,Chennai,Regular,60,Female,2021-05-31,1.6
518,Customer_518,Chennai,Premium,66,Female,2021-06-01,4.09
519,Customer_519,Bangalore,Regular,62,Male,2021-06-02,4.2
520,Customer_520,Mumbai,First-time buyer,51,Other,2021-06-03,1.72
521,Customer_521,Bangalore,Premium,30,Male,2021-06-04,3.23
522,Customer_522,Bangalore,Premium,58,Male,2021-06-05,2.06
523,Customer_523,Chennai,Premium,27,Other,2021-06-06,3.02
524,Customer_524,Bangalore,First-time buyer,44,Male,2021-06-07,3.59
525,Customer_525,Bangalore,First-time buyer,44,Male,2021-06-08,3.91
526,Customer_526,Mumbai,Premium,65,Male,2021-06-09,3.7
527,Customer_527,Chennai,First-time buyer,49,Male,2021-06-10,4.9
528,Customer_528,Hyderabad,Premium,21,Other,2021-06-11,2.68
529,Customer_529,Chennai,Premium,41,Male,2021-06-12,4.56
530,Customer_530,Hyderabad,First-time buyer,68,Female,2021-06-13,2.34
531,Customer_531,Bangalore,First-time buyer,46,Other,2021-06-14,1.19
532,Customer_532,Bangalore,Regular,37,Other,2021-06-15,3.75
533,Customer_533,Bangalore,Regular,31,Male,2021-06-16,1.25
534,Customer_534,Mumbai,Premium,28,Male,2021-06-17,2.92
535,Customer_535,Mumbai,First-time buyer,64,Other,2021-06-18,3.24
536,Customer_536,Delhi,Premium,26,Male,2021-06-19,1.94
537,Customer_537,Delhi,Regular,56,Female,2021-06-20,2.31
538,Customer_538,Chennai,Regular,44,Other,2021-06-21,3.34
539,Customer_539,Bangalore,Regular,50,Other,2021-06-22,2.31
540,Customer_540,Hyderabad,Regular,52,Male,2021-06-23,1.92
541,Customer_541,Mumbai,First-time buyer,52,Female,2021-06-24,3.67
542,Customer_542,Chennai,First-time buyer,44,Male,2021-06-25,1.75
543,Customer_543,Bangalore,First-time buyer,24,Female,2021-06-26,1.08
544,Customer_544,Delhi,Premium,65,Other,2021-06-27,4.7
545,Customer_545,Hyderabad,Regular,44,Other,2021-06-28,2.57
546,Customer_546,Chennai,Regular,64,Male,2021-06-29,2.24
547,Customer_547,Delhi,First-time buyer,58,Female,2021-06-30,3.08
548,Customer_548,Delhi,Regular,30,Female,2021-07-01,1.13
549,Customer_549,Hyderabad,Premium,21,Male,2021-07-02,4.75
550,Customer_550,Delhi,First-time buyer,20,Male,2021-07-03,1.05
551,Customer_551,Delhi,First-time buyer,65,Female,2021-07-04,4.57
552,Customer_552,Mumbai,Regular,20,Male,2021-07-05,3.21
553,Customer_553,Mumbai,First-time buyer,48,Other,2021-07-06,1.54
554,Customer_554,Delhi,Premium,28,Male,2021-07-07,1.43
555,Customer_555,Bangalore,Premium,26,Male,2021-07-08,1.45
556,Customer_556,Mumbai,Premium,63,Female,2021-07-09,2.79
557,Customer_557,Mumbai,Regular,69,Male,2021-07-10,1.26
558,Customer_558,Delhi,Premium,29,Male,2021-07-11,1.69
559,Customer_559,Bangalore,Regular,31,Other,2021-07-12,2.42
560,Customer_560,Hyderabad,Regular,40,Female,2021-07-13,2.03
561,Customer_561,Bangalore,Regular,61,Other,2021-07-14,4.32
562,Customer_562,Bangalore,Regular,50,Female,2021-07-15,4.27
563,Customer_563,Mumbai,Premium,38,Male,2021-07-16,4.58
564,Customer_564,Mumbai,Regular,32,Male,2021-07-17,2.7
565,Customer_565,Hyderabad,Premium,46,Other,2021-07-18,2.94
566,Customer_566,Delhi,Premium,68,Other,2021-07-19,2.02
567,Customer_567,Delhi,First-time buyer,65,Male,2021-07-20,3.12
568,Customer_568,Chennai,First-time buyer,28,Male,2021-07-21,3.39
569,Customer_569,Hyderabad,First-time buyer,57,Other,2021-07-22,1.83
570,Customer_570,Hyderabad,First-time buyer,20,Other,2021-07-23,4.99
571,Customer_571,Mumbai,Regular,58,Female,2021-07-24,1.37
572,Customer_572,Bangalore,First-time buyer,64,Other,2021-07-25,3.87
573,Customer_573,Chennai,Regular,38,Other,2021-07-26,2.1
574,Customer_574,Mumbai,Premium,67,Female,2021-07-27,1.4
575,Customer_575,Bangalore,Regular,30,Female,2021-07-28,4.42
576,Customer_576,Delhi,First-time buyer,45,Male,2021-07-29,4.36
577,Customer_577,Hyderabad,First-time buyer,32,Other,2021-07-30,2.47
578,Customer_578,Bangalore,First-time buyer,23,Male,2021-07-31,1.37
579,Customer_579,Delhi,Premium,61,Female,2021-08-01,1.86
580,Customer_580,Chennai,Premium,24,Female,2021-08-02,2.43
581,Customer_581,Chennai,Regular,44,Other,2021-08-03,1.7
582,Customer_582,Mumbai,First-time buyer,46,Other,2021-08-04,2.24
583,Customer_583,Delhi,First-time buyer,42,Female,2021-08-05,1.25
584,Customer_584,Delhi,Regular,52,Male,2021-08-06,4.28
585,Customer_585,Delhi,Regular,42,Other,2021-08-07,1.32
586,Customer_586,Hyderabad,Regular,43,Other,2021-08-08,3.94
587,Customer_587,Delhi,Regular,45,Male,2021-08-09,3.31
588,Customer_588,Delhi,Regular,36,Other,2021-08-10,1.34
589,Customer_589,Delhi,Regular,48,Female,2021-08-11,2.27
590,Customer_590,Hyderabad,Premium,38,Male,2021-08-12,4.29
591,Customer_591,Bangalore,Regular,29,Other,2021-08-13,2.35
592,Customer_592,Delhi,First-time buyer,41,Female,2021-08-14,3.34
593,Customer_593,Bangalore,Premium,66,Other,2021-08-15,1.23
594,Customer_594,Hyderabad,First-time buyer,44,Other,2021-08-16,3.19
595,Customer_595,Mumbai,Premium,46,Male,2021-08-17,1.1
596,Customer_596,Hyderabad,First-time buyer,50,Female,2021-08-18,2.3
597,Customer_597,Mumbai,Regular,43,Male,2021-08-19,3.67
598,Customer_598,Delhi,First-time buyer,30,Female,2021-08-20,2.64
599,Customer_599,Hyderabad,Regular,35,Female,2021-08-21,1.55
600,Customer_600,Mumbai,First-time buyer,56,Other,2021-08-22,4.26
601,Customer_601,Bangalore,Regular,58,Female,2021-08-23,3.87
602,Customer_602,Chennai,Regular,26,Other,2021-08-24,4.16
603,Customer_603,Chennai,Regular,32,Female,2021-08-25,4.78
604,Customer_604,Mumbai,Regular,39,Male,2021-08-26,1.98
605,Customer_605,Chennai,First-time buyer,62,Male,2021-08-27,2.76
606,Customer_606,Bangalore,Premium,61,Other,2021-08-28,2.85
607,Customer_607,Delhi,First-time buyer,66,Other,2021-08-29,4.4
608,Customer_608,Delhi,Regular,28,Female,2021-08-30,2.98
609,Customer_609,Chennai,First-time buyer,45,Female,2021-08-31,2.88
610,Customer_610,Delhi,First-time buyer,58,Other,2021-09-01,2.99
611,Customer_611,Delhi,Regular,55,Female,2021-09-02,2.74
612,Customer_612,Chennai,Premium,31,Other,2021-09-03,2.23
613,Customer_613,Mumbai,First-time buyer,61,Male,2021-09-04,4.16
614,Customer_614,Chennai,First-time buyer,56,Male,2021-09-05,4.37
615,Customer_615,Hyderabad,Regular,44,Other,2021-09-06,2.4
616,Customer_616,Hyderabad,Regular,41,Other,2021-09-07,4.28
617,Customer_617,Bangalore,Regular,65,Male,2021-09-08,1.39
618,Customer_618,Delhi,Premium,51,Other,2021-09-09,3.7
619,Customer_619,Bangalore,Premium,66,Female,2021-09-10,1.0
620,Customer_620,Mumbai,Regular,51,Male,2021-09-11,4.82
621,Customer_621,Hyderabad,First-time buyer,60,Male,2021-09-12,3.63
622,Customer_622,Chennai,Premium,58,Other,2021-09-13,1.29
623,Customer_623,Chennai,Premium,20,Female,2021-09-14,4.23
624,Customer_624,Bangalore,First-time buyer,27,Female,2021-09-15,4.95
625,Customer_625,Delhi,Regular,56,Other,2021-09-16,3.72
626,Customer_626,Delhi,Premium,36,Male,2021-09-17,2.56
627,Customer_627,Chennai,Premium,45,Male,2021-09-18,4.58
628,Customer_628,Mumbai,Premium,47,Male,2021-09-19,2.53
629,Customer_629,Mumbai,First-time buyer,37,Male,2021-09-20,3.24
630,Customer_630,Hyderabad,Premium,46,Female,2021-09-21,4.93
631,Customer_631,Chennai,Premium,23,Male,2021-09-22,4.82
632,Customer_632,Hyderabad,Regular,51,Other,2021-09-23,3.51
633,Customer_633,Chennai,Premium,29,Other,2021-09-24,2.98
634,Customer_634,Delhi,First-time buyer,66,Female,2021-09-25,1.77
635,Customer_635,Delhi,Premium,45,Male,2021-09-26,1.66
636,Customer_636,Hyderabad,First-time buyer,22,Female,2021-09-27,1.64
637,Customer_637,Bangalore,Premium,43,Male,2021-09-28,3.27
638,Customer_638,Hyderabad,Premium,20,Male,2021-09-29,1.35
639,Customer_639,Delhi,Regular,44,Female,2021-09-30,4.14
640,Customer_640,Hyderabad,Regular,53,Other,2021-10-01,3.4
641,Customer_641,Chennai,Premium,25,Female,2021-10-02,3.29
642,Customer_642,Hyderabad,First-time buyer,52,Male,2021-10-03,3.1
643,Customer_643,Bangalore,Premium,27,Other,2021-10-04,2.5
644,Customer_644,Chennai,First-time buyer,36,Male,2021-10-05,3.34
645,Customer_645,Bangalore,Premium,60,Female,2021-10-06,1.82
646,Customer_646,Mumbai,Premium,32,Female,2021-10-07,4.16
647,Customer_647,Mumbai,Regular,56,Female,2021-10-08,2.49
648,Customer_648,Hyderabad,Regular,57,Female,2021-10-09,4.98
649,Customer_649,Mumbai,First-time buyer,68,Other,2021-10-10,4.43
650,Customer_650,Bangalore,Regular,29,Other,2021-10-11,1.61
651,Customer_651,Hyderabad,Premium,53,Male,2021-10-12,1.23
652,Customer_652,Bangalore,First-time buyer,44,Other,2021-10-13,4.86
653,Customer_653,Bangalore,First-time buyer,29,Other,2021-10-14,4.7
654,Customer_654,Hyderabad,Regular,49,Other,2021-10-15,4.61
655,Customer_655,Chennai,Premium,41,Male,2021-10-16,2.53
656,Customer_656,Chennai,First-time buyer,40,Male,2021-10-17,3.98
657,Customer_657,Delhi,Premium,37,Other,2021-10-18,2.3
658,Customer_658,Delhi,Regular,64,Male,2021-10-19,3.75
659,Customer_659,Chennai,First-time buyer,51,Other,2021-10-20,1.24
660,Customer_660,Hyderabad,Regular,41,Female,2021-10-21,3.12
661,Customer_661,Mumbai,Premium,58,Female,2021-10-22,1.64
662,Customer_662,Delhi,Regular,57,Male,2021-10-23,3.36
663,Customer_663,Hyderabad,First-time buyer,52,Female,2021-10-24,1.03
664,Customer_664,Hyderabad,First-time buyer,23,Female,2021-10-25,2.49
665,Customer_665,Bangalore,Premium,27,Male,2021-10-26,2.2
666,Customer_666,Chennai,Premium,28,Female,2021-10-27,2.85
667,Customer_667,Bangalore,Premium,66,Female,2021-10-28,3.42
668,Customer_668,Bangalore,First-time buyer,53,Male,2021-10-29,4.48
669,Customer_669,Bangalore,First-time buyer,31,Female,2021-10-30,4.77
670,Customer_670,Bangalore,Premium,59,Female,2021-10-31,1.52
671,Customer_671,Mumbai,First-time buyer,48,Male,2021-11-01,1.2
672,Customer_672,Mumbai,Premium,30,Female,2021-11-02,2.58
673,Customer_673,Chennai,First-time buyer,52,Female,2021-11-03,4.58
674,Customer_674,Hyderabad,Premium,56,Male,2021-11-04,4.98
675,Customer_675,Hyderabad,Regular,27,Male,2021-11-05,4.77
676,Customer_676,Bangalore,Regular,60,Other,2021-11-06,2.54
677,Customer_677,Chennai,Premium,23,Other,2021-11-07,1.26
678,Customer_678,Chennai,Regular,27,Male,2021-11-08,2.93
679,Customer_679,Chennai,Regular,37,Other,2021-11-09,2.59
680,Customer_680,Mumbai,First-time buyer,65,Other,2021-11-10,4.61
681,Customer_681,Hyderabad,Premium,21,Other,2021-11-11,2.05
682,Customer_682,Delhi,First-time buyer,55,Male,2021-11-12,1.49
683,Customer_683,Delhi,First-time buyer,43,Other,2021-11-13,4.28
684,Customer_684,Mumbai,Premium,33,Male,2021-11-14,2.21
685,Customer_685,Chennai,First-time buyer,48,Other,2021-11-15,3.96
686,Customer_686,Bangalore,Premium,43,Male,2021-11-16,1.04
687,Customer_687,Delhi,Regular,42,Female,2021-11-17,4.05
688,Customer_688,Hyderabad,Premium,54,Other,2021-11-18,3.22
689,Customer_689,Mumbai,First-time buyer,65,Other,2021-11-19,2.09
690,Customer_690,Mumbai,First-time buyer,57,Female,2021-11-20,3.89
691,Customer_691,Delhi,First-time buyer,68,Female,2021-11-21,3.38
692,Customer_692,Chennai,First-time buyer,66,Female,2021-11-22,3.17
693,Customer_693,Chennai,First-time buyer,28,Female,2021-11-23,2.01
694,Customer_694,Chennai,Regular,69,Male,2021-11-24,3.64
695,Customer_695,Chennai,First-time buyer,48,Other,2021-11-25,1.6
696,Customer_696,Bangalore,Premium,44,Female,2021-11-26,4.02
697,Customer_697,Delhi,Regular,20,Male,2021-11-27,1.89
698,Customer_698,Bangalore,First-time buyer,32,Male,2021-11-28,1.05
699,Customer_699,Bangalore,First-time buyer,24,Other,2021-11-29,1.94
700,Customer_700,Bangalore,Premium,46,Female,2021-11-30,2.08
701,Customer_701,Mumbai,First-time buyer,54,Female,2021-12-01,4.55
702,Customer_702,Bangalore,Regular,48,Other,2021-12-02,3.78
703,Customer_703,Delhi,Regular,39,Female,2021-12-03,1.85
704,Customer_704,Delhi,First-time buyer,36,Male,2021-12-04,2.47
705,Customer_705,Chennai,Regular,62,Other,2021-12-05,2.88
706,Customer_706,Hyderabad,Premium,55,Female,2021-12-06,1.79
707,Customer_707,Delhi,Premium,51,Male,2021-12-07,3.93
708,Customer_708,Hyderabad,Premium,41,Male,2021-12-08,2.31
709,Customer_709,Delhi,Regular,43,Male,2021-12-09,2.47
710,Customer_710,Delhi,Premium,18,Other,2021-12-10,3.32
711,Customer_711,Delhi,Regular,24,Male,2021-12-11,2.07
712,Customer_712,Bangalore,Premium,47,Other,2021-12-12,4.52
713,Customer_713,Chennai,Premium,60,Female,2021-12-13,3.04
714,Customer_714,Chennai,Regular,48,Male,2021-12-14,2.65
715,Customer_715,Hyderabad,Premium,67,Male,2021-12-15,2.04
716,Customer_716,Delhi,First-time buyer,40,Male,2021-12-16,3.77
717,Customer_717,Delhi,Premium,66,Other,2021-12-17,3.15
718,Customer_718,Chennai,Regular,31,Female,2021-12-18,4.02
719,Customer_719,Mumbai,Premium,25,Other,2021-12-19,2.32
720,Customer_720,Hyderabad,Regular,57,Female,2021-12-20,1.24
721,Customer_721,Chennai,First-time buyer,40,Female,2021-12-21,2.85
722,Customer_722,Delhi,Premium,18,Male,2021-12-22,3.96
723,Customer_723,Chennai,Regular,36,Other,2021-12-23,1.62
724,Customer_724,Delhi,First-time buyer,33,Female,2021-12-24,1.52
725,Customer_725,Bangalore,First-time buyer,46,Male,2021-12-25,3.39
726,Customer_726,Delhi,Regular,60,Other,2021-12-26,4.63
727,Customer_727,Chennai,First-time buyer,52,Other,2021-12-27,3.31
728,Customer_728,Delhi,Regular,41,Male,2021-12-28,1.22
729,Customer_729,Chennai,Premium,54,Female,2021-12-29,2.05
730,Customer_730,Delhi,First-time buyer,59,Other,2021-12-30,3.59
731,Customer_731,Delhi,Premium,32,Other,2021-12-31,4.3
732,Customer_732,Chennai,Regular,36,Female,2022-01-01,2.23
733,Customer_733,Delhi,Regular,49,Male,2022-01-02,1.44
734,Customer_734,Delhi,First-time buyer,67,Other,2022-01-03,4.16
735,Customer_735,Chennai,Regular,43,Other,2022-01-04,4.79
736,Customer_736,Bangalore,Premium,26,Male,2022-01-05,4.77
737,Customer_737,Mumbai,Premium,59,Other,2022-01-06,2.25
738,Customer_738,Delhi,Premium,68,Female,2022-01-07,1.92
739,Customer_739,Mumbai,First-time buyer,43,Female,2022-01-08,1.44
